bldg_id,weight,study_weight,stratum,inclusion_probability,in.county,in.county_name,in.cec_climate_zone,in.geometry_building_type_recs,in.hvac_cooling_type,in.heating_fuel,out.electricity.total.energy_consumption..kwh
318115,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Propane,10617.085660135399
318948,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Natural Gas,2648.1901903272
329144,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,16516.020161121
329666,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9247.2714780206
331955,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,10717.3159661438
332947,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,12814.2394734248
332998,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,15414.3660082392
338761,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,6552.7760586018
346435,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,4028.5549309692
348727,253.90367272727272,1218.7376290909092,Single-Family Attached | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Single-Family Attached,Central AC,Natural Gas,8033.6641763224
348821,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,28686.0894222462
348965,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,4582.4592536472
351267,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,7974.7568912122
351971,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Room AC,Natural Gas,4135.5258715922
352337,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,22778.6558602248
355915,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Room AC,Electricity,4626.126843107
359289,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,12818.3424684076
361038,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,3792.0465773178003
363958,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,5134.3120788338
364374,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,31958.8140631696
366428,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,7276.3685309256
367454,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,32324.273687709003
375103,253.90367272727272,1364.7322409090907,Mobile Home | cooling installed,0.18604651162790697,G0600190,Fresno County,13,Mobile Home,Room AC,Natural Gas,6353.4877308658
375806,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Room AC,Natural Gas,4583.0453957876
375838,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Electricity,5893.073079581601
375952,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,3253.6750213604
378077,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9195.9840407356
380083,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Natural Gas,4330.4181332752005
380630,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,3671.5943674656
384204,253.90367272727272,1218.7376290909092,Single-Family Attached | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Single-Family Attached,Central AC,Natural Gas,6841.1579916786
388890,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,18430.0673205972
388992,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,1868.9142146654
392309,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9962.951031449
392615,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Natural Gas,8009.9254196362
395669,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Room AC,Electricity,2060.8757656464
395777,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,11811.350271200401
396162,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Room AC,Natural Gas,7477.4152850828
397754,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,3122.3791819108
406441,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,10281.519284756401
410670,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,7393.3038879354
412070,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Room AC,Natural Gas,2626.2098600622003
416083,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,16,Single-Family Detached,None,Natural Gas,7055.0998729246
417024,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Natural Gas,5313.964644866401
421333,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Propane,10905.174522142
421735,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9344.8641443972
423236,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,12451.4174885172
425409,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,11226.087344011
428269,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,16,Single-Family Detached,Central AC,Natural Gas,9619.7648082448
433414,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Central AC,Electricity,8875.657361007
433754,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Electricity,2431.6106694494
433847,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Propane,12356.4624617724
439133,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,4651.9170972846
440339,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Natural Gas,3832.1973139352003
440898,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,22632.999538335403
441155,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9087.8408158318
441221,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,16,Multi-Family with 5+ Units,None,Natural Gas,3370.3173073000003
443954,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,9945.9529093774
447057,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,14908.818412144201
449980,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Electricity,3997.489397528
452121,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Propane,12242.7508865348
452288,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Ducted Heat Pump,Electricity,8237.934712251801
452975,253.90367272727272,1218.7376290909092,Single-Family Attached | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Single-Family Attached,Central AC,Natural Gas,10473.1877646672
453449,253.90367272727272,1364.7322409090907,Mobile Home | cooling installed,0.18604651162790697,G0600190,Fresno County,13,Mobile Home,Ducted Heat Pump,Electricity,8365.1275567186
454305,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,18673.023237793
456071,253.90367272727272,1354.1529212121213,Multi-Family with 2 - 4 Units | no cooling,0.1875,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,None,Natural Gas,429.93525998340004
459097,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,5356.459950045401
465206,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Natural Gas,2193.9300315172
473118,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,11196.194094850602
474076,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,8552.3999705764
475368,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,16301.4921377346
476885,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Natural Gas,5100.608905760801
481465,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,12555.7507895084
482612,253.90367272727272,1364.7322409090907,Mobile Home | cooling installed,0.18604651162790697,G0600190,Fresno County,13,Mobile Home,Room AC,Electricity,16709.1539963828
484676,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Central AC,Natural Gas,4312.8338690632
485433,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,21046.312764272603
485508,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,17306.1397663802
487690,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,12787.570006036602
488749,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Propane,4964.3308581178
490573,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Central AC,Natural Gas,9305.2995499202
490886,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Room AC,Electricity,10720.539747916
491474,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,13385.4349892446
492194,253.90367272727272,1354.1529212121213,Multi-Family with 2 - 4 Units | no cooling,0.1875,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,None,Natural Gas,2486.4149595768
497794,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Electricity,9172.2452840494
505345,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,19602.058530327
509689,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,18071.3483306724
513070,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Natural Gas,6083.276204141401
513615,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,20704.005754279
522912,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,14243.25401172
524345,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,20935.824970807203
524534,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,14783.3839940986
528426,253.90367272727272,1142.5665272727272,Single-Family Attached | no cooling,0.2222222222222222,G0600190,Fresno County,13,Single-Family Attached,None,Natural Gas,4960.8140052754
530488,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Ducted Heat Pump,Electricity,8162.6154472104
530498,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,7146.5380468270005
530812,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,5911.829628074401
531273,253.90367272727272,1354.1529212121213,Multi-Family with 2 - 4 Units | no cooling,0.1875,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,None,Natural Gas,2921.6254988237997
542989,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,18134.3586107654
544727,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Electricity,6100.274326213001
546282,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,10430.399388418002
