timestamp,load_kw,pv_kw,price_per_kWh,gCO2/kWh,net_load_kw
2026-08-04 19:15:00-07:00,165.562,16.325,0.37624,385.62,149.237
2026-08-04 19:30:00-07:00,157.135,9.452,0.39322,382.42,147.683
2026-08-04 19:45:00-07:00,146.333,2.338,0.39335,380.23,143.995
2026-08-04 20:00:00-07:00,136.127,0.0,0.3793,401.5,136.127
2026-08-04 20:15:00-07:00,130.44,0.0,0.37936,395.17,130.44
2026-08-04 20:30:00-07:00,109.606,0.0,0.37609,380.47,109.606
2026-08-04 20:45:00-07:00,108.535,0.0,0.38584,372.28,108.535
2026-08-04 21:00:00-07:00,111.602,0.0,0.21445,380.86,111.602
2026-08-04 21:15:00-07:00,110.847,0.0,0.21285,373.48,110.847
2026-08-04 21:30:00-07:00,112.133,0.0,0.23113,386.05,112.133
2026-08-04 21:45:00-07:00,110.902,0.0,0.22008,365.64,110.902
2026-08-04 22:00:00-07:00,112.002,0.0,0.21733,368.06,112.002
2026-08-04 22:15:00-07:00,112.728,0.0,0.21309,366.42,112.728
2026-08-04 22:30:00-07:00,109.188,0.0,0.22198,353.11,109.188
2026-08-04 22:45:00-07:00,109.737,0.0,0.21533,354.71,109.737
2026-08-04 23:00:00-07:00,109.85,0.0,0.21452,352.79,109.85
2026-08-04 23:15:00-07:00,110.552,0.0,0.22137,337.07,110.552
2026-08-04 23:30:00-07:00,111.557,0.0,0.20907,314.19,111.557
2026-08-04 23:45:00-07:00,106.455,0.0,0.22227,331.28,106.455
2026-08-05 00:00:00-07:00,109.097,0.0,0.21636,373.85,109.097
2026-08-05 00:15:00-07:00,110.253,0.0,0.21552,364.99,110.253
2026-08-05 00:30:00-07:00,110.637,0.0,0.21632,390.43,110.637
2026-08-05 00:45:00-07:00,114.752,0.0,0.21666,375.22,114.752
2026-08-05 01:00:00-07:00,107.183,0.0,0.22711,380.53,107.183
2026-08-05 01:15:00-07:00,108.432,0.0,0.2165,386.37,108.432
2026-08-05 01:30:00-07:00,110.749,0.0,0.22332,387.99,110.749
2026-08-05 01:45:00-07:00,106.1,0.0,0.22415,390.89,106.1
2026-08-05 02:00:00-07:00,108.933,0.0,0.20913,381.82,108.933
2026-08-05 02:15:00-07:00,107.759,0.0,0.22452,386.19,107.759
2026-08-05 02:30:00-07:00,110.354,0.0,0.21487,380.08,110.354
2026-08-05 02:45:00-07:00,104.851,0.0,0.2319,385.63,104.851
2026-08-05 03:00:00-07:00,109.941,0.0,0.22262,389.18,109.941
2026-08-05 03:15:00-07:00,108.725,0.0,0.21497,379.66,108.725
2026-08-05 03:30:00-07:00,107.261,0.0,0.21825,379.07,107.261
2026-08-05 03:45:00-07:00,110.784,0.0,0.21696,383.39,110.784
2026-08-05 04:00:00-07:00,107.287,0.0,0.21353,368.17,107.287
2026-08-05 04:15:00-07:00,108.023,0.0,0.22905,370.14,108.023
2026-08-05 04:30:00-07:00,108.175,0.0,0.21777,355.24,108.175
2026-08-05 04:45:00-07:00,108.346,0.0,0.22336,358.79,108.346
2026-08-05 05:00:00-07:00,111.152,0.0,0.22326,344.02,111.152
2026-08-05 05:15:00-07:00,108.576,0.0,0.21686,334.27,108.576
2026-08-05 05:30:00-07:00,110.389,0.0,0.2282,338.1,110.389
2026-08-05 05:45:00-07:00,125.048,0.0,0.21398,313.59,125.048
2026-08-05 06:00:00-07:00,138.213,0.0,0.22591,320.98,138.213
2026-08-05 06:15:00-07:00,154.447,0.0,0.22524,317.24,154.447
2026-08-05 06:30:00-07:00,158.558,6.493,0.21627,301.78,152.065
2026-08-05 06:45:00-07:00,168.169,13.545,0.21721,293.8,154.624
2026-08-05 07:00:00-07:00,172.211,22.245,0.21971,289.84,149.966
2026-08-05 07:15:00-07:00,178.448,31.019,0.21064,274.64,147.429
2026-08-05 07:30:00-07:00,187.261,37.44,0.21242,277.98,149.821
2026-08-05 07:45:00-07:00,191.314,48.899,0.23313,267.36,142.415
2026-08-05 08:00:00-07:00,195.727,58.082,0.22128,273.31,137.645
2026-08-05 08:15:00-07:00,198.275,64.423,0.21948,263.65,133.852
2026-08-05 08:30:00-07:00,207.497,74.88,0.22395,268.9,132.617
2026-08-05 08:45:00-07:00,216.122,88.652,0.22504,247.44,127.47
2026-08-05 09:00:00-07:00,210.579,95.057,0.12412,250.98,115.522
2026-08-05 09:15:00-07:00,223.214,98.232,0.13971,235.93,124.982
2026-08-05 09:30:00-07:00,226.778,107.526,0.139,231.55,119.252
2026-08-05 09:45:00-07:00,225.986,116.484,0.13717,233.48,109.502
2026-08-05 10:00:00-07:00,228.96,129.147,0.146,224.69,99.813
2026-08-05 10:15:00-07:00,234.437,128.881,0.14416,234.77,105.556
2026-08-05 10:30:00-07:00,236.387,132.368,0.13836,228.68,104.019
2026-08-05 10:45:00-07:00,239.192,137.67,0.1278,213.98,101.522
2026-08-05 11:00:00-07:00,239.602,154.281,0.1397,217.47,85.321
2026-08-05 11:15:00-07:00,244.518,151.858,0.13928,215.18,92.66
2026-08-05 11:30:00-07:00,245.867,161.102,0.13286,213.36,84.765
2026-08-05 11:45:00-07:00,249.33,157.141,0.14171,215.52,92.189
2026-08-05 12:00:00-07:00,247.448,165.074,0.15235,208.31,82.374
2026-08-05 12:15:00-07:00,246.33,156.29,0.12864,219.69,90.04
2026-08-05 12:30:00-07:00,248.275,163.484,0.13668,204.5,84.791
2026-08-05 12:45:00-07:00,251.48,166.29,0.14682,209.73,85.19
2026-08-05 13:00:00-07:00,251.664,168.825,0.12891,212.05,82.839
2026-08-05 13:15:00-07:00,248.403,159.652,0.13764,205.56,88.751
2026-08-05 13:30:00-07:00,250.943,162.241,0.1311,207.45,88.702
2026-08-05 13:45:00-07:00,250.816,176.923,0.14191,216.31,73.893
2026-08-05 14:00:00-07:00,244.699,154.514,0.22091,219.32,90.185
2026-08-05 14:15:00-07:00,240.43,170.02,0.20649,215.51,70.41
2026-08-05 14:30:00-07:00,240.431,168.396,0.23317,210.72,72.035
2026-08-05 14:45:00-07:00,246.97,146.364,0.21865,209.48,100.606
2026-08-05 15:00:00-07:00,241.471,141.281,0.22567,210.89,100.19
2026-08-05 15:15:00-07:00,238.063,136.464,0.22932,225.36,101.599
2026-08-05 15:30:00-07:00,238.088,132.412,0.22402,212.14,105.676
2026-08-05 15:45:00-07:00,236.849,126.422,0.20942,240.3,110.427
2026-08-05 16:00:00-07:00,230.806,120.002,0.37863,249.43,110.804
2026-08-05 16:15:00-07:00,224.22,121.119,0.38591,253.78,103.101
2026-08-05 16:30:00-07:00,223.723,115.558,0.38056,271.03,108.165
2026-08-05 16:45:00-07:00,217.611,106.464,0.37512,284.88,111.147
2026-08-05 17:00:00-07:00,212.099,100.487,0.37086,291.0,111.612
2026-08-05 17:15:00-07:00,212.284,84.829,0.38435,310.21,127.455
2026-08-05 17:30:00-07:00,208.837,82.15,0.37253,308.39,126.687
2026-08-05 17:45:00-07:00,202.629,66.562,0.37321,333.48,136.067
2026-08-05 18:00:00-07:00,194.194,63.516,0.38807,336.4,130.678
2026-08-05 18:15:00-07:00,185.932,50.251,0.38298,351.76,135.681
2026-08-05 18:30:00-07:00,182.803,44.642,0.38562,352.67,138.161
2026-08-05 18:45:00-07:00,181.019,33.372,0.37972,364.64,147.647
2026-08-05 19:00:00-07:00,170.66,25.884,0.38965,355.65,144.776
2026-08-05 19:15:00-07:00,160.706,16.946,0.37693,370.6,143.76
2026-08-05 19:30:00-07:00,162.27,9.856,0.39161,388.48,152.414
2026-08-05 19:45:00-07:00,145.93,2.176,0.37649,394.39,143.754
2026-08-05 20:00:00-07:00,136.923,0.0,0.38022,386.89,136.923
2026-08-05 20:15:00-07:00,130.844,0.0,0.38741,392.79,130.844
2026-08-05 20:30:00-07:00,113.37,0.0,0.38725,385.38,113.37
2026-08-05 20:45:00-07:00,109.326,0.0,0.37795,391.9,109.326
2026-08-05 21:00:00-07:00,114.467,0.0,0.21472,383.94,114.467
2026-08-05 21:15:00-07:00,105.009,0.0,0.216,366.98,105.009
2026-08-05 21:30:00-07:00,106.061,0.0,0.22008,379.19,106.061
2026-08-05 21:45:00-07:00,104.898,0.0,0.21256,368.6,104.898
2026-08-05 22:00:00-07:00,115.102,0.0,0.21532,368.51,115.102
2026-08-05 22:15:00-07:00,109.183,0.0,0.22253,364.47,109.183
2026-08-05 22:30:00-07:00,107.7,0.0,0.21973,363.94,107.7
2026-08-05 22:45:00-07:00,109.441,0.0,0.21912,360.42,109.441
2026-08-05 23:00:00-07:00,109.77,0.0,0.21932,343.94,109.77
2026-08-05 23:15:00-07:00,109.599,0.0,0.23024,330.69,109.599
2026-08-05 23:30:00-07:00,112.021,0.0,0.21799,327.94,112.021
2026-08-05 23:45:00-07:00,109.991,0.0,0.2281,328.34,109.991
2026-08-06 00:00:00-07:00,109.102,0.0,0.23237,371.31,109.102
2026-08-06 00:15:00-07:00,110.259,0.0,0.22608,362.34,110.259
2026-08-06 00:30:00-07:00,111.016,0.0,0.21742,371.48,111.016
2026-08-06 00:45:00-07:00,109.886,0.0,0.22943,382.13,109.886
2026-08-06 01:00:00-07:00,108.104,0.0,0.22208,381.45,108.104
2026-08-06 01:15:00-07:00,108.197,0.0,0.22902,394.58,108.197
2026-08-06 01:30:00-07:00,111.009,0.0,0.21293,392.82,111.009
2026-08-06 01:45:00-07:00,107.504,0.0,0.21643,393.8,107.504
2026-08-06 02:00:00-07:00,106.692,0.0,0.21591,390.56,106.692
2026-08-06 02:15:00-07:00,107.678,0.0,0.20904,393.35,107.678
2026-08-06 02:30:00-07:00,111.124,0.0,0.21341,390.41,111.124
2026-08-06 02:45:00-07:00,112.535,0.0,0.21567,389.47,112.535
2026-08-06 03:00:00-07:00,106.546,0.0,0.22424,367.94,106.546
2026-08-06 03:15:00-07:00,110.986,0.0,0.223,378.59,110.986
2026-08-06 03:30:00-07:00,109.889,0.0,0.23416,380.25,109.889
2026-08-06 03:45:00-07:00,111.684,0.0,0.21594,381.53,111.684
2026-08-06 04:00:00-07:00,110.452,0.0,0.2173,373.84,110.452
2026-08-06 04:15:00-07:00,109.768,0.0,0.22524,360.73,109.768
2026-08-06 04:30:00-07:00,110.185,0.0,0.21919,361.0,110.185
2026-08-06 04:45:00-07:00,112.648,0.0,0.21709,355.33,112.648
2026-08-06 05:00:00-07:00,114.077,0.0,0.22584,342.75,114.077
2026-08-06 05:15:00-07:00,110.391,0.0,0.23047,335.53,110.391
2026-08-06 05:30:00-07:00,106.922,0.0,0.21827,328.73,106.922
2026-08-06 05:45:00-07:00,123.102,0.0,0.22199,324.05,123.102
2026-08-06 06:00:00-07:00,137.458,0.0,0.22084,311.12,137.458
2026-08-06 06:15:00-07:00,145.72,0.0,0.22265,304.88,145.72
2026-08-06 06:30:00-07:00,155.021,6.77,0.21526,301.42,148.251
2026-08-06 06:45:00-07:00,162.476,13.808,0.21485,295.44,148.668
2026-08-06 07:00:00-07:00,171.211,23.353,0.23316,291.7,147.858
2026-08-06 07:15:00-07:00,175.947,31.843,0.21501,283.74,144.104
2026-08-06 07:30:00-07:00,185.963,41.257,0.22435,278.16,144.706
2026-08-06 07:45:00-07:00,187.201,48.683,0.22573,274.77,138.518
2026-08-06 08:00:00-07:00,194.852,57.331,0.2149,261.46,137.521
2026-08-06 08:15:00-07:00,201.352,66.814,0.21615,256.26,134.538
2026-08-06 08:30:00-07:00,209.434,74.143,0.20107,260.81,135.291
2026-08-06 08:45:00-07:00,213.031,85.372,0.22265,253.83,127.659
2026-08-06 09:00:00-07:00,211.336,89.711,0.14015,238.68,121.625
2026-08-06 09:15:00-07:00,223.255,95.225,0.13741,240.58,128.03
2026-08-06 09:30:00-07:00,218.945,114.456,0.14061,238.52,104.489
2026-08-06 09:45:00-07:00,230.843,113.718,0.1423,229.33,117.125
2026-08-06 10:00:00-07:00,229.07,127.36,0.14588,232.63,101.71
2026-08-06 10:15:00-07:00,236.734,135.164,0.13756,225.83,101.57
2026-08-06 10:30:00-07:00,234.053,131.502,0.127,228.74,102.551
2026-08-06 10:45:00-07:00,241.872,134.572,0.13988,216.78,107.3
2026-08-06 11:00:00-07:00,242.047,152.591,0.14525,203.36,89.456
2026-08-06 11:15:00-07:00,245.065,160.162,0.14171,209.71,84.903
2026-08-06 11:30:00-07:00,244.2,154.677,0.13386,216.98,89.523
2026-08-06 11:45:00-07:00,249.71,164.592,0.14787,208.4,85.118
2026-08-06 12:00:00-07:00,249.724,154.677,0.1348,197.15,95.047
2026-08-06 12:15:00-07:00,250.492,160.625,0.14034,214.14,89.867
2026-08-06 12:30:00-07:00,245.809,174.57,0.13421,203.64,71.239
2026-08-06 12:45:00-07:00,243.73,166.054,0.14069,205.66,77.676
2026-08-06 13:00:00-07:00,248.193,172.129,0.13629,216.7,76.064
2026-08-06 13:15:00-07:00,249.855,158.243,0.12799,205.02,91.612
2026-08-06 13:30:00-07:00,249.627,161.649,0.14498,194.99,87.978
2026-08-06 13:45:00-07:00,248.566,168.461,0.1413,202.6,80.105
2026-08-06 14:00:00-07:00,247.089,159.355,0.22802,212.49,87.734
2026-08-06 14:15:00-07:00,242.351,169.296,0.20832,204.52,73.055
2026-08-06 14:30:00-07:00,238.082,159.203,0.21378,215.49,78.879
2026-08-06 14:45:00-07:00,244.731,147.829,0.21108,200.9,96.902
2026-08-06 15:00:00-07:00,240.331,149.84,0.22678,208.37,90.491
2026-08-06 15:15:00-07:00,237.058,151.032,0.21592,223.35,86.026
2026-08-06 15:30:00-07:00,239.23,130.782,0.22178,229.52,108.448
2026-08-06 15:45:00-07:00,237.579,141.585,0.21324,230.39,95.994
2026-08-06 16:00:00-07:00,227.617,127.575,0.37704,248.21,100.042
2026-08-06 16:15:00-07:00,227.004,122.407,0.38034,247.86,104.597
2026-08-06 16:30:00-07:00,225.654,114.049,0.38081,268.43,111.605
2026-08-06 16:45:00-07:00,218.644,104.434,0.38277,269.44,114.21
2026-08-06 17:00:00-07:00,215.302,90.149,0.37031,296.84,125.153
2026-08-06 17:15:00-07:00,210.151,82.56,0.37901,293.53,127.591
2026-08-06 17:30:00-07:00,203.452,76.638,0.38653,305.77,126.814
2026-08-06 17:45:00-07:00,201.522,70.907,0.38117,317.28,130.615
2026-08-06 18:00:00-07:00,195.124,59.656,0.38348,327.66,135.468
2026-08-06 18:15:00-07:00,190.875,52.273,0.38326,362.28,138.602
2026-08-06 18:30:00-07:00,184.804,43.653,0.3668,356.81,141.151
2026-08-06 18:45:00-07:00,178.945,34.2,0.38657,367.8,144.745
2026-08-06 19:00:00-07:00,176.189,26.983,0.36528,368.89,149.206
2026-08-06 19:15:00-07:00,161.56,18.033,0.38971,373.0,143.527
2026-08-06 19:30:00-07:00,154.685,8.948,0.37606,386.2,145.737
2026-08-06 19:45:00-07:00,149.574,2.138,0.38439,390.6,147.436
2026-08-06 20:00:00-07:00,139.622,0.0,0.38471,386.02,139.622
2026-08-06 20:15:00-07:00,126.427,0.0,0.38317,399.57,126.427
2026-08-06 20:30:00-07:00,106.339,0.0,0.38128,393.7,106.339
2026-08-06 20:45:00-07:00,106.577,0.0,0.39017,385.12,106.577
2026-08-06 21:00:00-07:00,107.305,0.0,0.21149,392.92,107.305
2026-08-06 21:15:00-07:00,113.192,0.0,0.21002,383.17,113.192
2026-08-06 21:30:00-07:00,107.885,0.0,0.21915,373.73,107.885
2026-08-06 21:45:00-07:00,111.095,0.0,0.22214,375.94,111.095
2026-08-06 22:00:00-07:00,110.372,0.0,0.21585,366.49,110.372
2026-08-06 22:15:00-07:00,113.27,0.0,0.21657,367.19,113.27
2026-08-06 22:30:00-07:00,112.75,0.0,0.22707,365.48,112.75
2026-08-06 22:45:00-07:00,109.326,0.0,0.22364,348.11,109.326
2026-08-06 23:00:00-07:00,112.747,0.0,0.21892,339.42,112.747
2026-08-06 23:15:00-07:00,106.611,0.0,0.21417,329.96,106.611
2026-08-06 23:30:00-07:00,109.744,0.0,0.22707,333.37,109.744
2026-08-06 23:45:00-07:00,105.932,0.0,0.22222,328.67,105.932
2026-08-07 00:00:00-07:00,108.243,0.0,0.21999,368.11,108.243
2026-08-07 00:15:00-07:00,107.564,0.0,0.22898,368.65,107.564
2026-08-07 00:30:00-07:00,108.182,0.0,0.22776,378.82,108.182
2026-08-07 00:45:00-07:00,111.97,0.0,0.21653,380.54,111.97
2026-08-07 01:00:00-07:00,109.638,0.0,0.21743,386.72,109.638
2026-08-07 01:15:00-07:00,110.754,0.0,0.22347,395.08,110.754
2026-08-07 01:30:00-07:00,112.101,0.0,0.2254,387.7,112.101
2026-08-07 01:45:00-07:00,110.338,0.0,0.23292,392.29,110.338
2026-08-07 02:00:00-07:00,110.426,0.0,0.21926,382.31,110.426
2026-08-07 02:15:00-07:00,110.261,0.0,0.23042,388.31,110.261
2026-08-07 02:30:00-07:00,112.209,0.0,0.21401,391.08,112.209
2026-08-07 02:45:00-07:00,106.995,0.0,0.20682,371.46,106.995
2026-08-07 03:00:00-07:00,109.594,0.0,0.22407,391.57,109.594
2026-08-07 03:15:00-07:00,107.127,0.0,0.22098,376.87,107.127
2026-08-07 03:30:00-07:00,112.284,0.0,0.21296,372.83,112.284
2026-08-07 03:45:00-07:00,109.873,0.0,0.23537,380.95,109.873
2026-08-07 04:00:00-07:00,106.193,0.0,0.22195,369.18,106.193
2026-08-07 04:15:00-07:00,109.246,0.0,0.21455,355.86,109.246
2026-08-07 04:30:00-07:00,109.539,0.0,0.22247,353.18,109.539
2026-08-07 04:45:00-07:00,109.925,0.0,0.21899,352.08,109.925
2026-08-07 05:00:00-07:00,109.565,0.0,0.22025,342.76,109.565
2026-08-07 05:15:00-07:00,106.402,0.0,0.22269,345.88,106.402
2026-08-07 05:30:00-07:00,108.583,0.0,0.22043,335.07,108.583
2026-08-07 05:45:00-07:00,128.755,0.0,0.23015,335.87,128.755
2026-08-07 06:00:00-07:00,141.544,0.0,0.2145,314.05,141.544
2026-08-07 06:15:00-07:00,149.252,0.0,0.22125,305.57,149.252
2026-08-07 06:30:00-07:00,151.21,6.614,0.22772,286.05,144.596
2026-08-07 06:45:00-07:00,165.259,14.533,0.2195,302.66,150.726
2026-08-07 07:00:00-07:00,171.764,23.693,0.22097,280.03,148.071
2026-08-07 07:15:00-07:00,179.007,31.081,0.22855,281.14,147.926
2026-08-07 07:30:00-07:00,183.795,37.743,0.20741,288.56,146.052
2026-08-07 07:45:00-07:00,190.334,51.004,0.21987,267.83,139.33
2026-08-07 08:00:00-07:00,191.499,55.567,0.2319,276.55,135.932
2026-08-07 08:15:00-07:00,200.909,70.575,0.22229,269.07,130.334
2026-08-07 08:30:00-07:00,210.529,75.305,0.21805,259.99,135.224
2026-08-07 08:45:00-07:00,207.776,81.898,0.21325,258.49,125.878
2026-08-07 09:00:00-07:00,213.503,90.461,0.14189,242.62,123.042
2026-08-07 09:15:00-07:00,222.771,105.061,0.14447,248.79,117.71
2026-08-07 09:30:00-07:00,222.666,112.78,0.14856,236.21,109.886
2026-08-07 09:45:00-07:00,225.856,121.822,0.13522,233.6,104.034
2026-08-07 10:00:00-07:00,229.519,125.495,0.14168,235.44,104.024
2026-08-07 10:15:00-07:00,233.639,138.756,0.1453,220.93,94.883
2026-08-07 10:30:00-07:00,234.177,129.98,0.1439,229.32,104.197
2026-08-07 10:45:00-07:00,235.32,148.137,0.13288,217.6,87.183
2026-08-07 11:00:00-07:00,241.827,155.062,0.13847,231.22,86.765
2026-08-07 11:15:00-07:00,242.151,144.442,0.14749,218.8,97.709
2026-08-07 11:30:00-07:00,244.952,162.973,0.1262,205.44,81.979
2026-08-07 11:45:00-07:00,249.466,159.204,0.14531,204.91,90.262
2026-08-07 12:00:00-07:00,250.888,171.422,0.14546,206.71,79.466
2026-08-07 12:15:00-07:00,246.385,158.751,0.13074,211.67,87.634
2026-08-07 12:30:00-07:00,248.376,170.195,0.13253,212.27,78.181
2026-08-07 12:45:00-07:00,249.38,173.862,0.13659,205.65,75.518
2026-08-07 13:00:00-07:00,249.833,163.58,0.14177,196.55,86.253
2026-08-07 13:15:00-07:00,248.576,161.293,0.13609,203.5,87.283
2026-08-07 13:30:00-07:00,250.57,165.981,0.13095,203.17,84.589
2026-08-07 13:45:00-07:00,246.18,173.99,0.13589,197.23,72.19
2026-08-07 14:00:00-07:00,249.753,158.265,0.22168,194.42,91.488
2026-08-07 14:15:00-07:00,245.311,155.574,0.21727,206.12,89.737
2026-08-07 14:30:00-07:00,242.621,162.473,0.21783,215.41,80.148
2026-08-07 14:45:00-07:00,243.508,152.311,0.21744,206.48,91.197
2026-08-07 15:00:00-07:00,242.502,153.751,0.22007,212.87,88.751
2026-08-07 15:15:00-07:00,236.542,147.754,0.22777,221.98,88.788
2026-08-07 15:30:00-07:00,237.155,134.868,0.22116,214.19,102.287
2026-08-07 15:45:00-07:00,236.938,130.673,0.21243,236.62,106.265
2026-08-07 16:00:00-07:00,227.742,128.774,0.37397,241.5,98.968
2026-08-07 16:15:00-07:00,228.416,117.416,0.37875,261.66,111.0
2026-08-07 16:30:00-07:00,223.274,111.13,0.38968,264.12,112.144
2026-08-07 16:45:00-07:00,217.2,106.063,0.3892,265.83,111.137
2026-08-07 17:00:00-07:00,218.427,101.74,0.38296,285.22,116.687
2026-08-07 17:15:00-07:00,208.935,90.92,0.37352,293.63,118.015
2026-08-07 17:30:00-07:00,207.241,76.873,0.38092,312.78,130.368
2026-08-07 17:45:00-07:00,197.779,74.056,0.38094,320.76,123.723
2026-08-07 18:00:00-07:00,198.822,64.073,0.3771,333.1,134.749
2026-08-07 18:15:00-07:00,188.9,49.205,0.37739,344.6,139.695
2026-08-07 18:30:00-07:00,181.667,40.817,0.37984,353.18,140.85
2026-08-07 18:45:00-07:00,177.268,36.147,0.37678,359.17,141.121
2026-08-07 19:00:00-07:00,166.318,26.679,0.3752,356.05,139.639
2026-08-07 19:15:00-07:00,165.545,16.52,0.37974,370.45,149.025
2026-08-07 19:30:00-07:00,156.959,9.275,0.3638,383.22,147.684
2026-08-07 19:45:00-07:00,146.537,2.128,0.37885,383.12,144.409
2026-08-07 20:00:00-07:00,137.781,0.0,0.3794,398.6,137.781
2026-08-07 20:15:00-07:00,125.871,0.0,0.38105,391.37,125.871
2026-08-07 20:30:00-07:00,113.407,0.0,0.37742,386.28,113.407
2026-08-07 20:45:00-07:00,106.734,0.0,0.38146,389.83,106.734
2026-08-07 21:00:00-07:00,112.53,0.0,0.22846,389.74,112.53
2026-08-07 21:15:00-07:00,111.257,0.0,0.21813,379.49,111.257
2026-08-07 21:30:00-07:00,109.909,0.0,0.21762,383.22,109.909
2026-08-07 21:45:00-07:00,109.309,0.0,0.22208,370.96,109.309
2026-08-07 22:00:00-07:00,108.382,0.0,0.2207,368.04,108.382
2026-08-07 22:15:00-07:00,106.889,0.0,0.23148,369.9,106.889
2026-08-07 22:30:00-07:00,107.973,0.0,0.21879,365.74,107.973
2026-08-07 22:45:00-07:00,109.736,0.0,0.2193,356.95,109.736
2026-08-07 23:00:00-07:00,108.994,0.0,0.21292,349.75,108.994
2026-08-07 23:15:00-07:00,105.144,0.0,0.20905,339.94,105.144
2026-08-07 23:30:00-07:00,108.639,0.0,0.22008,333.73,108.639
2026-08-07 23:45:00-07:00,109.742,0.0,0.22921,327.75,109.742
