bldg_id,in.county,in.vacancy_status,in.cec_climate_zone,stratum,weight,study_weight,inclusion_probability,out.electricity.total.energy_consumption..kwh
153755,G0600010,Occupied,3,Multi-Family with 5+ Units | no cooling,253.90367272727272,2348.608972727273,0.10810810810810811,2030.6894454158
154016,G0600010,Occupied,3,Multi-Family with 5+ Units | cooling installed,253.90367272727272,2306.291693939394,0.11009174311926606,3132.6366693678
158960,G0600010,Occupied,3,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,5198.4946432076
162818,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,5764.4148797638
165955,G0600010,Occupied,3,Single-Family Attached | cooling installed,253.90367272727272,2344.875095187166,0.10828025477707007,10949.7213248124
166840,G0600010,Occupied,3,Single-Family Attached | cooling installed,253.90367272727272,2344.875095187166,0.10828025477707007,6446.098189049
169461,G0600010,Occupied,12,Single-Family Attached | cooling installed,253.90367272727272,2344.875095187166,0.10828025477707007,7550.096910492401
173669,G0600010,Occupied,3,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,6454.0111079444
174554,G0600010,Occupied,12,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,5218.130404911
175797,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,11494.5404443142
179068,G0600010,Occupied,3,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,2268.206143030303,0.11194029850746269,7248.5267792566
180510,G0600010,Occupied,3,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,4378.481788788
180895,G0600010,Occupied,3,Multi-Family with 5+ Units | cooling installed,253.90367272727272,2306.291693939394,0.11009174311926606,8288.6360073964
183572,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,5056.3551741606
183907,G0600010,Occupied,3,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,2268.206143030303,0.11194029850746269,4033.8302102328
185483,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,11054.640767944
185525,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,3733.4323632778005
187700,G0600010,Occupied,3,Multi-Family with 5+ Units | no cooling,253.90367272727272,2348.608972727273,0.10810810810810811,3047.0599168694002
190797,G0600010,Occupied,3,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,4167.470618244
197036,G0600010,Occupied,12,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,8640.0282205662
198349,G0600010,Occupied,3,Multi-Family with 5+ Units | cooling installed,253.90367272727272,2306.291693939394,0.11009174311926606,5552.8175670794
198772,G0600010,Occupied,3,Mobile Home | no cooling,253.90367272727272,634.7591818181818,0.4,5062.509666634801
198863,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,5008.291518647799
199272,G0600010,Occupied,3,Multi-Family with 5+ Units | cooling installed,253.90367272727272,2306.291693939394,0.11009174311926606,6769.062508409401
201119,G0600010,Occupied,3,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,13243.295520197602
202307,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,10430.399388418002
205194,G0600010,Occupied,3,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,2268.206143030303,0.11194029850746269,2751.0581359674
207481,G0600010,Occupied,3,Multi-Family with 5+ Units | no cooling,253.90367272727272,2348.608972727273,0.10810810810810811,3105.9672019796003
210193,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,8932.5131486258
211377,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,9514.552294043002
212861,G0600010,Occupied,3,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,2268.206143030303,0.11194029850746269,7455.728025888001
215971,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,10896.382390036
216759,G0600010,Occupied,12,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,7196.0670576908
217315,G0600010,Occupied,3,Multi-Family with 5+ Units | cooling installed,253.90367272727272,2306.291693939394,0.11009174311926606,3734.3115764884005
218052,G0600010,Occupied,3,Multi-Family with 5+ Units | cooling installed,253.90367272727272,2306.291693939394,0.11009174311926606,5610.5525679088
218531,G0600010,Occupied,3,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,5255.057359756201
218778,G0600010,Occupied,3,Mobile Home | cooling installed,253.90367272727272,1946.5948242424236,0.13043478260869565,5940.2575218838
219396,G0600010,Occupied,3,Single-Family Attached | no cooling,253.90367272727272,2132.7908509090908,0.11904761904761904,3642.873402586
220443,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,3913.0849293104
228078,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,5189.409440031401
228481,G0600010,Occupied,12,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,6028.1788429438
228706,G0600010,Occupied,3,Multi-Family with 5+ Units | no cooling,253.90367272727272,2348.608972727273,0.10810810810810811,1964.1623124804
233199,G0600010,Occupied,3,Single-Family Detached | no cooling,253.90367272727272,2319.444361670762,0.10946745562130178,4850.9123539504
234453,G0600010,Occupied,3,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,2268.206143030303,0.11194029850746269,5000.3785997524
235713,G0600010,Occupied,3,Single-Family Detached | cooling installed,253.90367272727272,2287.7239083487943,0.11098527746319366,20068.6276740854
